"Date	Close	Volume	Company_ticker	Company_name	Field	Dis_category	Rate_of_Return	Date1	Close1	Volume1	Company_ticker1	Company_name1	Field	Dis_category	Rate_of_Return1"
"6/30/2014	35.15	11022239	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.002836879	7/1/2014	62.18	801023	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.011221337"
"6/27/2014	35.25	15120610	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.00284495	6/30/2014	61.49	1029544	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.022787758"
"6/26/2014	35.15	10378194	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.007740826	6/27/2014	60.12	1725833	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.006445216"
"6/25/2014	34.88	27264284	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.019584917	6/26/2014	60.51	546883	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.004933399"
"6/24/2014	34.21	12755905	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.003785673	6/25/2014	60.81	668230	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.003134279"
"6/23/2014	34.34	9499611	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.005790388	6/24/2014	60.62	992251	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.000659413"
"6/20/2014	34.54	21913077	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.023466214	6/23/2014	60.66	928318	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.009632653"
"6/19/2014	35.37	8012311	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	6/20/2014	61.25	2144844	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.012892828"
"6/18/2014	35.37	12601774	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.003942551	6/19/2014	62.05	790265	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.021063025"
"6/17/2014	35.51	9384102	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.006157291	6/18/2014	60.77	1123360	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.008807699"
"6/16/2014	35.73	10469330	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.005912162	6/17/2014	61.31	917362	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.017593361"
"6/13/2014	35.52	9801215	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.003106467	6/16/2014	60.25	535746	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.004334056"
"6/12/2014	35.41	13747218	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.0196567	6/13/2014	59.99	385339	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.004315353"
"6/11/2014	36.12	12274822	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.001108647	6/12/2014	60.25	1984724	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.002153031"
"6/10/2014	36.08	15010622	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.003590168	6/11/2014	60.38	730782	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.004451772"
"6/9/2014	36.21	8810230	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.004716981	6/10/2014	60.65	817152	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.001481725"
"6/6/2014	36.04	7271560	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.001385425	6/9/2014	60.74	1176611	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.007840575"
"6/5/2014	36.09	9458189	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.016619718	6/6/2014	61.22	1063320	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.000817394"
"6/4/2014	35.5	8687970	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.003108223	6/5/2014	61.17	1016358	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.027031565"
"6/3/2014	35.39	7620581	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.004220597	6/4/2014	59.56	1752310	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.019265602"
"6/2/2014	35.54	7432369	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.003671279	6/3/2014	60.73	1449041	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.024887604"
"5/30/2014	35.41	12806755	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.002816108	6/2/2014	62.28	630348	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.006464124"
"5/29/2014	35.51	13876199	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.009954494	5/30/2014	61.88	1011288	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.002418185"
"5/28/2014	35.16	9157731	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.010925819	5/29/2014	62.03	699775	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.005022683"
"5/27/2014	34.78	9437507	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.004864092	5/28/2014	61.72	726413	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.003068971"
"5/26/2014	34.95	0	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	5/27/2014	61.91	720294	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.014252949"
"5/23/2014	34.95	7054238	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.012163336	5/26/2014	61.04	0	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0"
"5/22/2014	34.53	7294727	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.000578871	5/23/2014	61.04	652169	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.00147662"
"5/21/2014	34.55	6896691	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.013493693	5/22/2014	60.95	613780	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.005775578"
"5/20/2014	34.09	10011656	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.00087925	5/21/2014	60.6	859431	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.012869798"
"5/19/2014	34.12	6775075	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.001467567	5/20/2014	59.83	1217615	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.002833333"
"5/16/2014	34.07	9684856	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.001469724	5/19/2014	60	1064827	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.008064516"
"5/15/2014	34.02	19434935	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.007584597	5/16/2014	59.52	1394002	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.013969336"
"5/14/2014	34.28	8352024	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.017765043	5/15/2014	58.7	1110044	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.00427716"
"5/13/2014	34.9	10517186	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.008240978	5/14/2014	58.45	1282945	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.013169002"
"5/12/2014	35.19	20714243	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.03045388	5/13/2014	59.23	1888116	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.00937287"
"5/9/2014	34.15	16088711	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.002045587	5/12/2014	58.68	2349688	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.011724138"
"5/8/2014	34.22	28312008	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.065379826	5/9/2014	58	3460352	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.032849758"
"5/7/2014	32.12	16791561	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.008947856	5/8/2014	59.97	6592381	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.08470696"
"5/6/2014	32.41	7885420	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.012492383	5/7/2014	65.52	782563	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.005464481"
"5/5/2014	32.82	6244288	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.009225092	5/6/2014	65.88	535009	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.01170117"
"5/2/2014	32.52	7603194	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.001539883	5/5/2014	66.66	478967	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.018643032"
"5/1/2014	32.47	12006260	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.014053716	5/2/2014	65.44	675055	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.002743066"
"4/30/2014	32.02	16338592	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.000312402	5/1/2014	65.62	719328	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.000761383"
"4/29/2014	32.01	10361097	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.007237256	4/30/2014	65.67	945305	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.010618652"
"4/28/2014	31.78	17278391	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.026348039	4/29/2014	64.98	1644056	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.015006821"
"4/25/2014	32.64	11021878	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.00729927	4/28/2014	65.97	852606	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.028710247"
"4/24/2014	32.88	9815398	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.004889976	4/25/2014	67.92	729491	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.003991131"
"4/23/2014	32.72	12060928	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.002439024	4/24/2014	67.65	667636	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.011254019"
"4/22/2014	32.8	11829257	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.006443694	4/23/2014	68.42	561621	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.003930703"
"4/21/2014	32.59	7500194	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.002152522	4/22/2014	68.69	516469	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.013783202"
"4/18/2014	32.52	0	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	4/21/2014	69.65	509962	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.012354651"
"4/17/2014	32.52	14956007	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.007434944	4/18/2014	68.8	0	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0"
"4/16/2014	32.28	11856919	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.019905213	4/17/2014	68.8	420108	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.003043037"
"4/15/2014	31.65	13080490	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.00752587	4/16/2014	69.01	640697	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.033083832"
"4/14/2014	31.89	12410574	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.000626763	4/15/2014	66.8	1018075	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.005952381"
"4/11/2014	31.91	17041572	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.016034536	4/14/2014	67.2	598216	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.020265345"
"4/10/2014	32.43	17692892	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.020833333	4/11/2014	68.59	559001	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.020422736"
"4/9/2014	33.12	15465819	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.023485785	4/10/2014	70.02	1307764	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.021383648"
"4/8/2014	32.36	13206343	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.01125	4/9/2014	71.55	544074	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.017780939"
"4/7/2014	32	27255048	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.026467904	4/8/2014	70.3	993999	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.004813137"
"4/4/2014	32.87	18400889	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.025785418	4/7/2014	70.64	893981	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.045276389"
"4/3/2014	33.74	17763197	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.004465615	4/4/2014	73.99	751330	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.028747703"
"4/2/2014	33.59	18810055	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.016646489	4/3/2014	76.18	1323852	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.008071986"
"4/1/2014	33.04	19746782	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.033468877	4/2/2014	75.57	690761	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.016408877"
"3/31/2014	31.97	10982045	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.011388801	4/1/2014	74.35	529017	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.017378216"
"3/28/2014	31.61	14526246	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.001894537	3/31/2014	73.08	780939	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.014577259"
"3/27/2014	31.67	15958913	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.012472716	3/28/2014	72.03	521007	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.014935888"
"3/26/2014	32.07	13369328	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.013534297	3/27/2014	70.97	607956	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.014579284"
"3/25/2014	32.51	12714836	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.007437248	3/26/2014	72.02	821251	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.017194323"
"3/24/2014	32.27	9884548	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.014054384	3/25/2014	73.28	786651	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.007315091"
"3/21/2014	32.73	19977713	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.000610687	3/24/2014	73.82	637067	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.034148894"
"3/20/2014	32.75	12111732	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.007575758	3/21/2014	76.43	1483680	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.014871863"
"3/19/2014	33	11203193	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.001814882	3/20/2014	75.31	519306	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.001729183"
"3/18/2014	33.06	11626719	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.020685397	3/19/2014	75.18	637174	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.01968966"
"3/17/2014	32.39	10390949	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.003096934	3/18/2014	76.69	1060886	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.028016086"
"3/14/2014	32.29	7336693	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.00560573	3/17/2014	74.6	401203	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.002688172"
"3/13/2014	32.11	12232759	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.017742429	3/14/2014	74.4	756839	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.008813559"
"3/12/2014	32.69	12339113	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.008492569	3/13/2014	73.75	868204	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.023178808"
"3/11/2014	32.97	12125875	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.021371327	3/12/2014	75.5	472854	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.002789215"
"3/10/2014	33.69	5967246	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.006487762	3/11/2014	75.29	766057	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.015945628"
"3/7/2014	33.91	10780937	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.01252184	3/10/2014	76.51	527496	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.008038377"
"3/6/2014	34.34	17678720	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.011785504	3/7/2014	77.13	630628	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.003488372"
"3/5/2014	33.94	10654344	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.004439183	3/6/2014	77.4	408767	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.010839754"
"3/4/2014	33.79	11718207	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.022081065	3/5/2014	76.57	697766	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.002487562"
"3/3/2014	33.06	7448964	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.01431127	3/4/2014	76.38	812273	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.0099167"
"2/28/2014	33.54	11612728	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.015133172	3/3/2014	75.63	1050492	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.005130229"
"2/27/2014	33.04	6826711	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.006396588	2/28/2014	76.02	2291560	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.030779661"
"2/26/2014	32.83	9073913	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.010846641	2/27/2014	73.75	1433072	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.059474213"
"2/25/2014	33.19	7522767	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.000602954	2/26/2014	69.61	1191697	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.01192335"
"2/24/2014	33.17	12146101	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.006982392	2/25/2014	70.45	537321	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.005423148"
"2/21/2014	32.94	8929825	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.008264463	2/24/2014	70.07	621238	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.009508716"
"2/20/2014	32.67	9602415	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.003051572	2/21/2014	69.41	843387	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.015062884"
"2/19/2014	32.77	9532781	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.007871632	2/20/2014	68.38	487716	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.009596929"
"2/18/2014	33.03	12903482	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.013501074	2/19/2014	67.73	342959	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.002664693"
"2/17/2014	32.59	0	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	2/18/2014	67.55	630588	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.002671812"
"2/14/2014	32.59	9143115	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.010856079	2/17/2014	67.37	0	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0"
"2/13/2014	32.24	12654978	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.010132023	2/14/2014	67.37	549338	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.010196431"
"2/12/2014	32.57	18143516	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.013063764	2/13/2014	66.69	576024	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.00343694"
"2/11/2014	32.15	10068135	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	2/12/2014	66.92	895000	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.019345011"
"2/10/2014	32.15	10191578	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.002791563	2/11/2014	65.65	484183	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.011712128"
"2/7/2014	32.24	12389421	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.002799378	2/10/2014	64.89	1240116	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.019641735"
"2/6/2014	32.15	18462199	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.013556116	2/7/2014	63.64	1231867	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.020169361"
"2/5/2014	31.72	17585847	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.005069708	2/6/2014	64.95	808137	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.01484375"
"2/4/2014	31.56	25116480	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.022020725	2/5/2014	64	748455	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.020733652"
"2/3/2014	30.88	17686373	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.029541169	2/4/2014	62.7	1144693	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.021172638"
"1/31/2014	31.82	15747294	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.006246096	2/3/2014	61.4	1085788	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.047175667"
"1/30/2014	32.02	16954404	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.041978523	1/31/2014	64.44	499209	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.019476567"
"1/29/2014	30.73	19159893	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.017268948	1/30/2014	65.72	616472	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.014041043"
"1/28/2014	31.27	12628064	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.007085346	1/29/2014	64.81	693843	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.007047648"
"1/27/2014	31.05	15223752	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.007035497	1/28/2014	65.27	487704	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.005182137"
"1/24/2014	31.27	14968979	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.014807813	1/27/2014	65.61	512375	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.000761499"
"1/23/2014	31.74	15457198	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.010289991	1/24/2014	65.66	657612	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.026970954"
"1/22/2014	32.07	13262967	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.004699248	1/23/2014	67.48	759420	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.002217951"
"1/21/2014	31.92	17228029	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.003745318	1/22/2014	67.63	497665	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.009101761"
"1/20/2014	32.04	0	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	1/21/2014	67.02	682521	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.03150289"
"1/17/2014	32.04	17798001	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.013242994	1/20/2014	69.2	0	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0"
"1/16/2014	32.47	7975736	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.004293162	1/17/2014	69.2	517300	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.002450627"
"1/15/2014	32.61	15744918	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.009597523	1/16/2014	69.37	471389	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.007440263"
"1/14/2014	32.3	30085475	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.001545595	1/15/2014	69.89	1328040	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.006190613"
"1/13/2014	32.35	22378840	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.033173939	1/14/2014	69.46	619948	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.004047413"
"1/10/2014	33.46	19534563	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.00119403	1/13/2014	69.18	1520224	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.000433839"
"1/9/2014	33.5	25198643	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.025879616	1/10/2014	69.15	877562	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.015716804"
"1/8/2014	34.39	7901702	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.016585645	1/9/2014	68.08	766338	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.007995262"
"1/7/2014	34.97	5887736	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.004885057	1/8/2014	67.54	527200	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.010019441"
"1/6/2014	34.8	10612219	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.011363636	1/7/2014	66.87	736166	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.013181818"
"1/3/2014	35.2	6138460	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.012068482	1/6/2014	66	475514	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.010643082"
"1/2/2014	35.63	11035482	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.013079329	1/3/2014	66.71	441277	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.009381147"
"1/1/2014	35.17	0	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0	1/2/2014	66.09	418057	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	-0.029657906"
"12/31/2013	35.17	6649644	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.004283267	1/1/2014	68.11	0	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0"
"12/30/2013	35.02	7546472	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	0.001716247	12/31/2013	68.11	307905	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.008588775"
"12/27/2013	34.96	11248286	FOXA	21st_Century_Fox	Studio	Studio_Entertainment	-0.000571755	12/30/2013	67.53	383985	AMCX	AMC_Networks_Inc_	Studio	Studio_Entertainment	0.008512545"
